transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,masked_email,masked_phone,revenue,year,month,product_name_master,category_master,price_master
4107,1023,Joseph Thomas,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-11-26,5,Cash,0.2,JosephThomas@gmail.com,9780784125,successful,J***@gmail.com,******4125,200000.0,2025,November,Dining Table,Furniture,50000
4108,1077,Mandy Hess,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-27,2,Card,0.2,MandyHess@yahoo.com,8659003856,successful,M***@yahoo.com,******3856,2080.0,2025,October,Shirt,Clothing,1300
4108,1077,Mandy Hess,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-27,2,Card,0.2,MandyHess@yahoo.com,8659003856,failed,M***@yahoo.com,******3856,2080.0,2025,October,Shirt,Clothing,1300
4109,1803,Sandra Nunez,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-24,2,NetBanking,0.3,SandraNunez@gmail.com,9358082944,successful,S***@gmail.com,******2944,62999.99999999999,2026,January,TV,Electronics,45000
4110,1091,Elaine Austin,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-05-18,2,Cash,0.1,Elaine88@gmail.com,6765934211,successful,E***@gmail.com,******4211,144000.0,2025,May,Sofa,Furniture,80000
4111,1309,Jonathan Turner,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-03-04,2,Cash,0.4,JonathanTurner@outlook.com,9235217306,successful,J***@outlook.com,******7306,60000.0,2026,March,Dining Table,Furniture,50000
4112,1154,Tammy Mitchell,104,8000.0,Shoes,Clothing,online,Chennai,2025-11-30,2,Cash,0.1,TammyMitchell@outlook.com,6489468610,successful,T***@outlook.com,******8610,14400.0,2025,November,Shoes,Clothing,8000
4113,1670,Joan Miller,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-22,4,Cash,0.35,Joan54@gmail.com,7915594178,successful,J***@gmail.com,******4178,39000.0,2026,March,Mixer Grinder,Home Appliances,15000
4113,1670,Joan Miller,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-22,4,Cash,0.35,Joan54@gmail.com,7915594178,failed,J***@gmail.com,******4178,39000.0,2026,March,Mixer Grinder,Home Appliances,15000
4114,1240,Mark Reyes,102,70000.0,Phone,Electronics,offline,Bangalore,2025-10-08,5,Cash,0.35,MarkReyes@yahoo.com,8454332366,successful,M***@yahoo.com,******2366,227500.0,2025,October,Phone,Electronics,70000
4115,1988,Roger Mcmillan,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-12-15,1,Cash,0.4,Roger37@gmail.com,6467275410,successful,R***@gmail.com,******5410,30000.0,2025,December,Dining Table,Furniture,50000
4116,1089,Jessica Avila,102,70000.0,Phone,Electronics,offline,Bangalore,2026-06-02,5,NetBanking,0.4,JessicaAvila@outlook.com,6150667057,successful,J***@outlook.com,******7057,210000.0,2026,June,Phone,Electronics,70000
4117,1988,Roger Mcmillan,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-13,1,Card,0.4,Roger37@gmail.com,6467275410,successful,R***@gmail.com,******5410,4800.0,2025,October,Shoes,Clothing,8000
4118,1004,Sean Davis,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-17,1,Cash,0.15,Sean17@gmail.com,6553276489,successful,S***@gmail.com,******6489,6800.0,2025,July,Shoes,Clothing,8000
4119,1119,Valerie Hines,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-12-26,2,Cash,0.3,ValerieHines@outlook.com,7802302395,successful,V***@outlook.com,******2395,350000.0,2025,December,Laptop,Electronics,250000
4120,1335,James Lewis,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-04-05,5,NetBanking,0.4,JamesLewis@yahoo.com,7056252840,successful,J***@yahoo.com,******2840,195000.0,2025,April,Refrigerator,Home Appliances,65000
4121,1708,Lori Bell,102,70000.0,Phone,Electronics,online,Chennai,2026-03-10,4,Card,0.25,LoriBell@outlook.com,9087275347,successful,L***@outlook.com,******5347,210000.0,2026,March,Phone,Electronics,70000
4122,1137,Kelly Jackson,105,45000.0,Tv,Electronics,offline,Bangalore,2025-06-10,1,NetBanking,0.05,KellyJackson@outlook.com,9788395018,successful,K***@outlook.com,******5018,42750.0,2025,June,TV,Electronics,45000
4123,1658,Brian Macdonald,105,45000.0,Tv,Electronics,offline,Delhi,2026-03-30,1,UPI,0.4,BrianMacdonald@outlook.com,8444033660,successful,B***@outlook.com,******3660,27000.0,2026,March,TV,Electronics,45000
4124,1250,Brooke Santiago,104,8000.0,Shoes,Clothing,offline,Delhi,2026-02-06,2,Cash,0.4,BrookeSantiago@gmail.com,6765644076,successful,B***@gmail.com,******4076,9600.0,2026,February,Shoes,Clothing,8000
4125,1845,Brendan Ruiz,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-01-05,1,UPI,0.25,BrendanRuiz@gmail.com,7818750041,successful,B***@gmail.com,******0041,37500.0,2025,January,Dining Table,Furniture,50000
4126,1922,Thomas Rivera,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-07-25,3,NetBanking,0.4,Thomas10@gmail.com,7562849921,successful,T***@gmail.com,******9921,14400.0,2025,July,Shoes,Clothing,8000
4127,1639,John Marshall,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-04,1,Card,0.35,JohnMarshall@gmail.com,9023853527,successful,J***@gmail.com,******3527,29250.0,2025,September,Microwave,Home Appliances,45000
4128,1800,Michael Cook,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-05-29,2,Card,0.15,Michael68@gmail.com,9084899133,successful,M***@gmail.com,******9133,2210.0,2025,May,Shirt,Clothing,1300
4129,1805,Joshua Thomas,103,1300.0,Shirt,Clothing,offline,Chennai,2025-07-20,2,UPI,0.35,JoshuaThomas@yahoo.com,9926747848,successful,J***@yahoo.com,******7848,1690.0,2025,July,Shirt,Clothing,1300
4130,1890,Kim Massey,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-10-04,5,NetBanking,0.15,Kim74@gmail.com,6124967813,successful,K***@gmail.com,******7813,276250.0,2025,October,Refrigerator,Home Appliances,65000
4131,1146,Eric Patterson,102,70000.0,Phone,Electronics,online,Mumbai,2025-06-28,3,NetBanking,0.25,EricPatterson@outlook.com,8034311180,successful,E***@outlook.com,******1180,157500.0,2025,June,Phone,Electronics,70000
4132,1936,Lisa Wiggins,103,1300.0,Shirt,Clothing,online,Bangalore,2025-10-15,5,NetBanking,0.1,LisaWiggins@gmail.com,6113940325,successful,L***@gmail.com,******0325,5850.0,2025,October,Shirt,Clothing,1300
4133,1316,Carmen Hernandez,105,45000.0,Tv,Electronics,online,Bangalore,2026-01-23,4,Card,0.25,Carmen65@gmail.com,9014275124,successful,C***@gmail.com,******5124,135000.0,2026,January,TV,Electronics,45000
4134,1607,Adrian Singleton,102,70000.0,Phone,Electronics,online,Mumbai,2026-01-04,2,NetBanking,0.25,AdrianSingleton@yahoo.com,8839546994,successful,A***@yahoo.com,******6994,105000.0,2026,January,Phone,Electronics,70000
4135,1291,Kathryn Moore,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-08-16,2,Cash,0.05,Kathryn65@gmail.com,9701317431,successful,K***@gmail.com,******7431,85500.0,2025,August,Microwave,Home Appliances,45000
4136,1729,Samuel Bishop,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-16,5,Card,0.3,SamuelBishop@outlook.com,8999903860,successful,S***@outlook.com,******3860,875000.0,2025,June,Laptop,Electronics,250000
4137,1514,Stephanie Duncan,101,250000.0,Laptop,Electronics,online,Chennai,2025-12-17,5,NetBanking,0.35,Stephanie6@gmail.com,9193040760,successful,S***@gmail.com,******0760,812500.0,2025,December,Laptop,Electronics,250000
4138,1834,David Thomas,102,70000.0,Phone,Electronics,online,Mumbai,2026-04-13,3,NetBanking,0.35,DavidThomas@yahoo.com,6689625827,successful,D***@yahoo.com,******5827,136500.0,2026,April,Phone,Electronics,70000
4139,1100,John Jones,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-03-16,5,NetBanking,0.4,JohnJones@outlook.com,9234136682,successful,J***@outlook.com,******6682,750000.0,2026,March,Laptop,Electronics,250000
4140,1900,Norman Joseph,106,80000.0,Sofa,Furniture,offline,Delhi,2026-01-23,1,Cash,0.1,Norman81@gmail.com,7057493283,successful,N***@gmail.com,******3283,72000.0,2026,January,Sofa,Furniture,80000
4141,1741,Sandra Morales,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-08-15,1,NetBanking,0.1,SandraMorales@gmail.com,9477429760,successful,S***@gmail.com,******9760,40500.0,2025,August,Microwave,Home Appliances,45000
4142,1946,Faith Bass,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-13,1,NetBanking,0.35,Faith46@gmail.com,7178557678,successful,F***@gmail.com,******7678,162500.0,2025,August,Laptop,Electronics,250000
4143,1784,Jason Chavez,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-04-12,4,Cash,0.25,JasonChavez@outlook.com,7936741742,successful,J***@outlook.com,******1742,150000.0,2026,April,Dining Table,Furniture,50000
4144,1977,Donna Ayers,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-09,3,Card,0.35,DonnaAyers@yahoo.com,6365528587,successful,D***@yahoo.com,******8587,136500.0,2025,August,Phone,Electronics,70000
4145,1034,Laura Landry,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-05-03,4,Card,0.15,LauraLandry@yahoo.com,7998918246,successful,L***@yahoo.com,******8246,170000.0,2025,May,Dining Table,Furniture,50000
4146,1978,Carl Gardner,105,45000.0,Tv,Electronics,online,Mumbai,2025-10-18,1,Cash,0.4,CarlGardner@outlook.com,8594147866,successful,C***@outlook.com,******7866,27000.0,2025,October,TV,Electronics,45000
4147,1427,Sarah Williams,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-10-02,4,Card,0.05,Sarah60@gmail.com,8285509338,successful,S***@gmail.com,******9338,57000.0,2026,October,Mixer Grinder,Home Appliances,15000
4148,1206,Sheila Young,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-15,2,UPI,0.3,SheilaYoung@outlook.com,8247141623,successful,S***@outlook.com,******1623,21000.0,2026,January,Mixer Grinder,Home Appliances,15000
4149,1874,Kim Woodward,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-03-18,2,UPI,0.25,KimWoodward@outlook.com,8278916856,successful,K***@outlook.com,******6856,22500.0,2026,March,Mixer Grinder,Home Appliances,15000
4150,1873,Mitchell Johnson,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-01-01,5,Cash,0.1,MitchellJohnson@outlook.com,6645552892,successful,M***@outlook.com,******2892,225000.0,2026,January,Dining Table,Furniture,50000
4151,1132,Sara Perez,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-11-08,1,NetBanking,0.35,SaraPerez@outlook.com,6810508923,successful,S***@outlook.com,******8923,9750.0,2025,November,Mixer Grinder,Home Appliances,15000
4152,1897,Spencer Carpenter,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-06-07,4,NetBanking,0.05,SpencerCarpenter@yahoo.com,7610181321,successful,S***@yahoo.com,******1321,247000.0,2025,June,Refrigerator,Home Appliances,65000
4153,1276,Thomas Williamson,104,8000.0,Shoes,Clothing,online,Mumbai,2026-04-06,2,NetBanking,0.05,ThomasWilliamson@outlook.com,9072614137,successful,T***@outlook.com,******4137,15200.0,2026,April,Shoes,Clothing,8000
4154,1854,Randy Hayes,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-10-24,4,UPI,0.05,RandyHayes@outlook.com,8514728675,successful,R***@outlook.com,******8675,247000.0,2025,October,Refrigerator,Home Appliances,65000
4155,1506,Nicholas Ponce,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-13,3,Card,0.05,Nicholas18@gmail.com,6040194092,successful,N***@gmail.com,******4092,199500.0,2025,December,Phone,Electronics,70000
4156,1548,Christina Porter,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-10-08,3,Card,0.25,ChristinaPorter@yahoo.com,7741683259,successful,C***@yahoo.com,******3259,33750.0,2025,October,Mixer Grinder,Home Appliances,15000
4156,1548,Christina Porter,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-10-08,3,Card,0.25,ChristinaPorter@yahoo.com,7741683259,failed,C***@yahoo.com,******3259,33750.0,2025,October,Mixer Grinder,Home Appliances,15000
4157,1205,Timothy Jimenez,106,80000.0,Sofa,Furniture,online,Bangalore,2026-01-14,3,Cash,0.3,TimothyJimenez@gmail.com,7256788888,successful,T***@gmail.com,******8888,168000.0,2026,January,Sofa,Furniture,80000
4158,1283,Dwayne Newman,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-02-18,3,Card,0.15,DwayneNewman@outlook.com,8314728973,successful,D***@outlook.com,******8973,114750.0,2026,February,Microwave,Home Appliances,45000
4159,1453,Tanner Smith,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-03-23,3,UPI,0.4,TannerSmith@outlook.com,7946972425,successful,T***@outlook.com,******2425,117000.0,2026,March,Refrigerator,Home Appliances,65000
4160,1764,Lisa Matthews,105,45000.0,Tv,Electronics,offline,Mumbai,2026-04-02,5,Card,0.1,LisaMatthews@outlook.com,7467829611,successful,L***@outlook.com,******9611,202500.0,2026,April,TV,Electronics,45000
4161,1185,Ian Park,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-04-20,4,Card,0.05,Ian39@gmail.com,7713068929,successful,I***@gmail.com,******8929,57000.0,2025,April,Mixer Grinder,Home Appliances,15000
4162,1845,Brendan Ruiz,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-06-23,1,Card,0.4,BrendanRuiz@gmail.com,7818750041,successful,B***@gmail.com,******0041,27000.0,2025,June,Microwave,Home Appliances,45000
4163,1014,Nicholas Stephens,101,250000.0,Laptop,Electronics,online,Delhi,2026-03-16,1,Cash,0.15,NicholasStephens@gmail.com,7578575671,successful,N***@gmail.com,******5671,212500.0,2026,March,Laptop,Electronics,250000
4164,1445,Samantha Clark,104,8000.0,Shoes,Clothing,offline,Chennai,2026-03-17,3,UPI,0.3,SamanthaClark@gmail.com,7880541717,successful,S***@gmail.com,******1717,16800.0,2026,March,Shoes,Clothing,8000
4165,1549,Brent Delacruz,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-05,2,Card,0.15,BrentDelacruz@gmail.com,9899718665,successful,B***@gmail.com,******8665,25500.0,2026,February,Mixer Grinder,Home Appliances,15000
4166,1430,Jennifer Gregory,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-08-05,4,UPI,0.4,JenniferGregory@yahoo.com,9828548072,successful,J***@yahoo.com,******8072,120000.0,2025,August,Dining Table,Furniture,50000
4167,1570,John Wilkins,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-07-03,1,Card,0.2,JohnWilkins@outlook.com,6440039629,successful,J***@outlook.com,******9629,40000.0,2026,July,Dining Table,Furniture,50000
4168,1011,Gina Price,106,80000.0,Sofa,Furniture,offline,Mumbai,2026-01-07,2,UPI,0.1,GinaPrice@yahoo.com,7366544562,successful,G***@yahoo.com,******4562,144000.0,2026,January,Sofa,Furniture,80000
4169,1480,Kelly Davis,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-04-10,4,NetBanking,0.4,KellyDavis@gmail.com,8159584924,successful,K***@gmail.com,******4924,36000.0,2026,April,Mixer Grinder,Home Appliances,15000
4170,1798,James Rodriguez,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-11-28,2,Card,0.35,JamesRodriguez@yahoo.com,7801565191,successful,J***@yahoo.com,******5191,58500.0,2025,November,Microwave,Home Appliances,45000
4171,1489,Kevin Hall,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-09-06,5,NetBanking,0.4,KevinHall@yahoo.com,6888591713,successful,K***@yahoo.com,******1713,750000.0,2025,September,Laptop,Electronics,250000
4172,1667,Maria Tate,101,250000.0,Laptop,Electronics,online,Delhi,2025-11-20,2,Card,0.1,MariaTate@yahoo.com,8490238381,successful,M***@yahoo.com,******8381,450000.0,2025,November,Laptop,Electronics,250000
4173,1457,Carla Smith,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-15,2,Card,0.3,CarlaSmith@yahoo.com,9399875795,successful,C***@yahoo.com,******5795,91000.0,2025,May,Refrigerator,Home Appliances,65000
4174,1893,Michael Gibbs,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-10-27,2,Card,0.1,MichaelGibbs@outlook.com,6538450615,successful,M***@outlook.com,******0615,81000.0,2025,October,Microwave,Home Appliances,45000
4175,1114,Anthony Wright,103,1300.0,Shirt,Clothing,offline,Chennai,2025-09-13,4,Card,0.25,AnthonyWright@outlook.com,9840976613,successful,A***@outlook.com,******6613,3900.0,2025,September,Shirt,Clothing,1300
4176,1667,Maria Tate,101,250000.0,Laptop,Electronics,offline,Delhi,2025-09-22,2,Card,0.25,MariaTate@yahoo.com,8490238381,successful,M***@yahoo.com,******8381,375000.0,2025,September,Laptop,Electronics,250000
4177,1496,Amanda Davis,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-11-07,3,Card,0.1,AmandaDavis@outlook.com,9494590040,successful,A***@outlook.com,******0040,175500.0,2025,November,Refrigerator,Home Appliances,65000
4178,1468,Gina Hendricks,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-02-12,2,NetBanking,0.3,GinaHendricks@yahoo.com,7065522448,successful,G***@yahoo.com,******2448,91000.0,2026,February,Refrigerator,Home Appliances,65000
4179,1353,Tonya Johnson,104,8000.0,Shoes,Clothing,online,Delhi,2025-07-01,1,Card,0.2,Tonya48@gmail.com,9931842216,successful,T***@gmail.com,******2216,6400.0,2025,July,Shoes,Clothing,8000
4180,1580,Thomas Griffin,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-08-11,2,UPI,0.4,ThomasGriffin@yahoo.com,9089896890,successful,T***@yahoo.com,******6890,18000.0,2025,August,Mixer Grinder,Home Appliances,15000
4181,1703,Elizabeth Richards,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-25,1,Card,0.15,Elizabeth4@gmail.com,7179347757,successful,E***@gmail.com,******7757,12750.0,2025,May,Mixer Grinder,Home Appliances,15000
4182,1861,Tyler Chandler,103,1300.0,Shirt,Clothing,online,Bangalore,2025-12-25,4,Card,0.35,TylerChandler@outlook.com,8324844768,successful,T***@outlook.com,******4768,3380.0,2025,December,Shirt,Clothing,1300
4183,1253,Dawn Ward,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-03-26,1,NetBanking,0.4,DawnWard@gmail.com,6290720767,successful,D***@gmail.com,******0767,30000.0,2026,March,Dining Table,Furniture,50000
4184,1101,Timothy Smith,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-02-20,3,Card,0.35,TimothySmith@gmail.com,6663078404,successful,T***@gmail.com,******8404,97500.0,2026,February,Dining Table,Furniture,50000
4185,1880,Jeremy Mendez,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-22,4,UPI,0.15,JeremyMendez@gmail.com,9069012945,successful,J***@gmail.com,******2945,153000.0,2025,September,Microwave,Home Appliances,45000
4185,1880,Jeremy Mendez,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-22,4,UPI,0.15,JeremyMendez@gmail.com,9069012945,failed,J***@gmail.com,******2945,153000.0,2025,September,Microwave,Home Appliances,45000
4186,1611,Matthew Deleon,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-11-27,1,Card,0.1,MatthewDeleon@outlook.com,9564173381,successful,M***@outlook.com,******3381,40500.0,2025,November,Microwave,Home Appliances,45000
4187,1207,Sydney Sanchez,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-05-04,5,UPI,0.2,SydneySanchez@yahoo.com,7515303042,successful,S***@yahoo.com,******3042,260000.0,2025,May,Refrigerator,Home Appliances,65000
4188,1933,Michael Hernandez,105,45000.0,Tv,Electronics,online,Chennai,2025-07-10,2,NetBanking,0.35,Michael10@gmail.com,9548748289,successful,M***@gmail.com,******8289,58500.0,2025,July,TV,Electronics,45000
4189,1312,Brian White,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-07-01,1,NetBanking,0.3,BrianWhite@yahoo.com,8174352273,successful,B***@yahoo.com,******2273,45500.0,2025,July,Refrigerator,Home Appliances,65000
4190,1271,Anita Choi,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-01,4,Cash,0.25,AnitaChoi@yahoo.com,6413828965,successful,A***@yahoo.com,******8965,45000.0,2026,March,Mixer Grinder,Home Appliances,15000
4191,1648,David Martin,104,8000.0,Shoes,Clothing,online,Delhi,2025-07-05,5,UPI,0.05,DavidMartin@outlook.com,8084625920,successful,D***@outlook.com,******5920,38000.0,2025,July,Shoes,Clothing,8000
4192,1551,Pamela Rodriguez,101,250000.0,Laptop,Electronics,online,Bangalore,2025-09-22,3,NetBanking,0.1,PamelaRodriguez@yahoo.com,8416185111,successful,P***@yahoo.com,******5111,675000.0,2025,September,Laptop,Electronics,250000
4193,1370,Kyle Washington,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-03-07,2,Cash,0.25,KyleWashington@yahoo.com,8896875349,successful,K***@yahoo.com,******5349,97500.0,2026,March,Refrigerator,Home Appliances,65000
